Instance,Terminal,Layer,X location,Y location,Voltage
fanout36,VGND,li1,34.0400,54.4000,0.000010
fanout35,VGND,li1,32.6600,27.2000,0.000027
fanout34,VGND,li1,41.4000,21.7600,0.000032
fanout33,VGND,li1,49.2200,59.8400,0.000009
fanout32,VGND,li1,36.3400,43.5200,0.000019
max_cap31,VGND,li1,43.0100,59.8400,0.000008
max_cap30,VGND,li1,43.4700,43.5200,0.000022
fanout29,VGND,li1,19.3200,48.9600,0.000011
fanout28,VGND,li1,33.1200,38.0800,0.000014
output27,VGND,li1,7.8200,38.0800,0.000015
output26,VGND,li1,7.8200,70.7200,0.000012
output25,VGND,li1,30.3600,76.1600,0.000005
output24,VGND,li1,23.9200,76.1600,0.000003
output23,VGND,li1,7.8200,65.2800,0.000011
output22,VGND,li1,33.5800,76.1600,0.000006
output21,VGND,li1,27.1400,76.1600,0.000004
output20,VGND,li1,7.8200,54.4000,0.000005
output19,VGND,li1,7.8200,48.9600,0.000011
input18,VGND,li1,72.9100,43.5200,0.000028
input17,VGND,li1,7.5900,43.5200,0.000013
input16,VGND,li1,7.5900,38.0800,0.000015
input15,VGND,li1,72.9100,43.5200,0.000028
input14,VGND,li1,72.9100,32.6400,0.000015
input13,VGND,li1,59.1100,10.8800,0.000006
input12,VGND,li1,72.9100,16.3200,0.000054
input11,VGND,li1,72.9100,54.4000,0.000018
input10,VGND,li1,72.9100,59.8400,0.000013
input9,VGND,li1,72.9100,54.4000,0.000018
input8,VGND,li1,59.1100,76.1600,0.000014
input7,VGND,li1,72.9100,38.0800,0.000021
input6,VGND,li1,72.9100,27.2000,0.000043
input5,VGND,li1,55.8900,10.8800,0.000005
input4,VGND,li1,72.9100,21.7600,0.000037
input3,VGND,li1,72.9100,70.7200,0.000043
input2,VGND,li1,55.8900,76.1600,0.000013
input1,VGND,li1,72.9100,70.7200,0.000043
TAP_TAPCELL_ROW_24_116,VGND,li1,70.1500,76.4510,0.000016
TAP_TAPCELL_ROW_24_115,VGND,li1,57.2700,76.4510,0.000014
TAP_TAPCELL_ROW_24_114,VGND,li1,44.3900,76.4510,0.000009
TAP_TAPCELL_ROW_24_113,VGND,li1,31.5100,76.4510,0.000005
TAP_TAPCELL_ROW_24_112,VGND,li1,18.6300,76.4510,0.000003
TAP_TAPCELL_ROW_23_111,VGND,li1,57.2700,75.8680,0.000014
TAP_TAPCELL_ROW_23_110,VGND,li1,31.5100,75.8680,0.000005
TAP_TAPCELL_ROW_22_109,VGND,li1,70.1500,71.0110,0.000043
TAP_TAPCELL_ROW_22_108,VGND,li1,44.3900,71.0110,0.000034
TAP_TAPCELL_ROW_22_107,VGND,li1,18.6300,71.0110,0.000012
TAP_TAPCELL_ROW_21_106,VGND,li1,57.2700,70.4280,0.000041
TAP_TAPCELL_ROW_21_105,VGND,li1,31.5100,70.4280,0.000019
TAP_TAPCELL_ROW_20_104,VGND,li1,70.1500,65.5710,0.000031
TAP_TAPCELL_ROW_20_103,VGND,li1,44.3900,65.5710,0.000028
TAP_TAPCELL_ROW_20_102,VGND,li1,18.6300,65.5710,0.000011
TAP_TAPCELL_ROW_19_101,VGND,li1,57.2700,64.9880,0.000030
TAP_TAPCELL_ROW_19_100,VGND,li1,31.5100,64.9880,0.000016
TAP_TAPCELL_ROW_18_99,VGND,li1,70.1500,60.1310,0.000013
TAP_TAPCELL_ROW_18_98,VGND,li1,44.3900,60.1310,0.000008
TAP_TAPCELL_ROW_18_97,VGND,li1,18.6300,60.1310,0.000006
TAP_TAPCELL_ROW_17_96,VGND,li1,57.2700,59.5480,0.000011
TAP_TAPCELL_ROW_17_95,VGND,li1,31.5100,59.5480,0.000006
TAP_TAPCELL_ROW_16_94,VGND,li1,70.1500,54.6910,0.000018
TAP_TAPCELL_ROW_16_93,VGND,li1,44.3900,54.6910,0.000013
TAP_TAPCELL_ROW_16_92,VGND,li1,18.6300,54.6910,0.000005
TAP_TAPCELL_ROW_15_91,VGND,li1,57.2700,54.1080,0.000016
TAP_TAPCELL_ROW_15_90,VGND,li1,31.5100,54.1080,0.000008
TAP_TAPCELL_ROW_14_89,VGND,li1,70.1500,49.2510,0.000030
TAP_TAPCELL_ROW_14_88,VGND,li1,44.3900,49.2510,0.000024
TAP_TAPCELL_ROW_14_87,VGND,li1,18.6300,49.2510,0.000011
TAP_TAPCELL_ROW_13_86,VGND,li1,57.2700,48.6680,0.000028
TAP_TAPCELL_ROW_13_85,VGND,li1,31.5100,48.6680,0.000014
TAP_TAPCELL_ROW_12_84,VGND,li1,70.1500,43.8110,0.000028
TAP_TAPCELL_ROW_12_83,VGND,li1,44.3900,43.8110,0.000022
TAP_TAPCELL_ROW_12_82,VGND,li1,18.6300,43.8110,0.000012
TAP_TAPCELL_ROW_11_81,VGND,li1,57.2700,43.2280,0.000026
TAP_TAPCELL_ROW_11_80,VGND,li1,31.5100,43.2280,0.000016
TAP_TAPCELL_ROW_10_79,VGND,li1,70.1500,38.3710,0.000021
TAP_TAPCELL_ROW_10_78,VGND,li1,44.3900,38.3710,0.000017
TAP_TAPCELL_ROW_10_77,VGND,li1,18.6300,38.3710,0.000012
TAP_TAPCELL_ROW_9_76,VGND,li1,57.2700,37.7880,0.000019
TAP_TAPCELL_ROW_9_75,VGND,li1,31.5100,37.7880,0.000013
TAP_TAPCELL_ROW_8_74,VGND,li1,70.1500,32.9310,0.000015
TAP_TAPCELL_ROW_8_73,VGND,li1,44.3900,32.9310,0.000012
TAP_TAPCELL_ROW_8_72,VGND,li1,18.6300,32.9310,0.000009
TAP_TAPCELL_ROW_7_71,VGND,li1,57.2700,32.3480,0.000013
TAP_TAPCELL_ROW_7_70,VGND,li1,31.5100,32.3480,0.000010
TAP_TAPCELL_ROW_6_69,VGND,li1,70.1500,27.4910,0.000043
TAP_TAPCELL_ROW_6_68,VGND,li1,44.3900,27.4910,0.000035
TAP_TAPCELL_ROW_6_67,VGND,li1,18.6300,27.4910,0.000031
TAP_TAPCELL_ROW_5_66,VGND,li1,57.2700,26.9080,0.000041
TAP_TAPCELL_ROW_5_65,VGND,li1,31.5100,26.9080,0.000026
TAP_TAPCELL_ROW_4_64,VGND,li1,70.1500,22.0510,0.000037
TAP_TAPCELL_ROW_4_63,VGND,li1,44.3900,22.0510,0.000034
TAP_TAPCELL_ROW_4_62,VGND,li1,18.6300,22.0510,0.000035
TAP_TAPCELL_ROW_3_61,VGND,li1,57.2700,21.4680,0.000036
TAP_TAPCELL_ROW_3_60,VGND,li1,31.5100,21.4680,0.000029
TAP_TAPCELL_ROW_2_59,VGND,li1,70.1500,16.6110,0.000054
TAP_TAPCELL_ROW_2_58,VGND,li1,44.3900,16.6110,0.000044
TAP_TAPCELL_ROW_2_57,VGND,li1,18.6300,16.6110,0.000029
TAP_TAPCELL_ROW_1_56,VGND,li1,57.2700,16.0280,0.000051
TAP_TAPCELL_ROW_1_55,VGND,li1,31.5100,16.0280,0.000037
TAP_TAPCELL_ROW_0_54,VGND,li1,70.1500,11.1710,0.000007
TAP_TAPCELL_ROW_0_53,VGND,li1,57.2700,11.1710,0.000006
TAP_TAPCELL_ROW_0_52,VGND,li1,44.3900,11.1710,0.000004
TAP_TAPCELL_ROW_0_51,VGND,li1,31.5100,11.1710,0.000002
TAP_TAPCELL_ROW_0_50,VGND,li1,18.6300,11.1710,0.000002
PHY_EDGE_ROW_24_Left_49,VGND,li1,6.2100,76.1600,0.000003
PHY_EDGE_ROW_23_Left_48,VGND,li1,6.2100,76.1600,0.000003
PHY_EDGE_ROW_22_Left_47,VGND,li1,6.2100,70.7200,0.000012
PHY_EDGE_ROW_21_Left_46,VGND,li1,6.2100,70.7200,0.000012
PHY_EDGE_ROW_20_Left_45,VGND,li1,6.2100,65.2800,0.000011
PHY_EDGE_ROW_19_Left_44,VGND,li1,6.2100,65.2800,0.000011
PHY_EDGE_ROW_18_Left_43,VGND,li1,6.2100,59.8400,0.000006
PHY_EDGE_ROW_17_Left_42,VGND,li1,6.2100,59.8400,0.000006
PHY_EDGE_ROW_16_Left_41,VGND,li1,6.2100,54.4000,0.000005
PHY_EDGE_ROW_15_Left_40,VGND,li1,6.2100,54.4000,0.000005
PHY_EDGE_ROW_14_Left_39,VGND,li1,6.2100,48.9600,0.000011
PHY_EDGE_ROW_13_Left_38,VGND,li1,6.2100,48.9600,0.000011
PHY_EDGE_ROW_12_Left_37,VGND,li1,6.2100,43.5200,0.000013
PHY_EDGE_ROW_11_Left_36,VGND,li1,6.2100,43.5200,0.000013
PHY_EDGE_ROW_10_Left_35,VGND,li1,6.2100,38.0800,0.000015
PHY_EDGE_ROW_9_Left_34,VGND,li1,6.2100,38.0800,0.000015
PHY_EDGE_ROW_8_Left_33,VGND,li1,6.2100,32.6400,0.000010
PHY_EDGE_ROW_7_Left_32,VGND,li1,6.2100,32.6400,0.000010
PHY_EDGE_ROW_6_Left_31,VGND,li1,6.2100,27.2000,0.000038
PHY_EDGE_ROW_5_Left_30,VGND,li1,6.2100,27.2000,0.000038
PHY_EDGE_ROW_4_Left_29,VGND,li1,6.2100,21.7600,0.000037
PHY_EDGE_ROW_3_Left_28,VGND,li1,6.2100,21.7600,0.000037
PHY_EDGE_ROW_2_Left_27,VGND,li1,6.2100,16.3200,0.000030
PHY_EDGE_ROW_1_Left_26,VGND,li1,6.2100,16.3200,0.000030
PHY_EDGE_ROW_0_Left_25,VGND,li1,6.2100,10.8800,0.000002
PHY_EDGE_ROW_24_Right_24,VGND,li1,74.2900,76.1600,0.000016
PHY_EDGE_ROW_23_Right_23,VGND,li1,74.2900,76.1600,0.000016
PHY_EDGE_ROW_22_Right_22,VGND,li1,74.2900,70.7200,0.000043
PHY_EDGE_ROW_21_Right_21,VGND,li1,74.2900,70.7200,0.000043
PHY_EDGE_ROW_20_Right_20,VGND,li1,74.2900,65.2800,0.000031
PHY_EDGE_ROW_19_Right_19,VGND,li1,74.2900,65.2800,0.000031
PHY_EDGE_ROW_18_Right_18,VGND,li1,74.2900,59.8400,0.000013
PHY_EDGE_ROW_17_Right_17,VGND,li1,74.2900,59.8400,0.000013
PHY_EDGE_ROW_16_Right_16,VGND,li1,74.2900,54.4000,0.000018
PHY_EDGE_ROW_15_Right_15,VGND,li1,74.2900,54.4000,0.000018
PHY_EDGE_ROW_14_Right_14,VGND,li1,74.2900,48.9600,0.000030
PHY_EDGE_ROW_13_Right_13,VGND,li1,74.2900,48.9600,0.000030
PHY_EDGE_ROW_12_Right_12,VGND,li1,74.2900,43.5200,0.000028
PHY_EDGE_ROW_11_Right_11,VGND,li1,74.2900,43.5200,0.000028
PHY_EDGE_ROW_10_Right_10,VGND,li1,74.2900,38.0800,0.000021
PHY_EDGE_ROW_9_Right_9,VGND,li1,74.2900,38.0800,0.000021
PHY_EDGE_ROW_8_Right_8,VGND,li1,74.2900,32.6400,0.000015
PHY_EDGE_ROW_7_Right_7,VGND,li1,74.2900,32.6400,0.000015
PHY_EDGE_ROW_6_Right_6,VGND,li1,74.2900,27.2000,0.000043
PHY_EDGE_ROW_5_Right_5,VGND,li1,74.2900,27.2000,0.000043
PHY_EDGE_ROW_4_Right_4,VGND,li1,74.2900,21.7600,0.000037
PHY_EDGE_ROW_3_Right_3,VGND,li1,74.2900,21.7600,0.000037
PHY_EDGE_ROW_2_Right_2,VGND,li1,74.2900,16.3200,0.000054
PHY_EDGE_ROW_1_Right_1,VGND,li1,74.2900,16.3200,0.000054
PHY_EDGE_ROW_0_Right_0,VGND,li1,74.2900,10.8800,0.000007
_317_,VGND,li1,51.2900,32.6400,0.000013
_316_,VGND,li1,13.8000,16.3200,0.000030
_315_,VGND,li1,13.8000,16.3200,0.000030
_314_,VGND,li1,13.8000,21.7600,0.000037
_313_,VGND,li1,33.5800,16.3200,0.000038
_312_,VGND,li1,66.2400,38.0800,0.000020
_311_,VGND,li1,64.4000,27.2000,0.000043
_310_,VGND,li1,61.6400,16.3200,0.000053
_309_,VGND,li1,66.7000,21.7600,0.000037
_308_,VGND,li1,66.2400,48.9600,0.000030
_307_,VGND,li1,66.2400,59.8400,0.000013
_306_,VGND,li1,65.7800,54.4000,0.000018
_305_,VGND,li1,63.0200,70.7200,0.000043
_304_,VGND,li1,66.2400,38.0800,0.000020
_303_,VGND,li1,64.8600,27.2000,0.000043
_302_,VGND,li1,54.2800,16.3200,0.000050
_301_,VGND,li1,66.7000,16.3200,0.000053
_300_,VGND,li1,66.7000,70.7200,0.000043
_299_,VGND,li1,55.6600,70.7200,0.000041
_298_,VGND,li1,66.7000,76.1600,0.000016
_297_,VGND,li1,60.2600,43.5200,0.000027
_296_,VGND,li1,49.4500,27.2000,0.000039
_295_,VGND,li1,46.2300,21.7600,0.000035
_294_,VGND,li1,30.5900,43.5200,0.000014
_293_,VGND,li1,45.5400,43.5200,0.000023
_292_,VGND,li1,30.3600,38.0800,0.000013
_291_,VGND,li1,35.4200,27.2000,0.000029
_290_,VGND,li1,30.3600,21.7600,0.000028
_289_,VGND,li1,38.1800,32.6400,0.000011
_288_,VGND,li1,36.8000,21.7600,0.000031
_287_,VGND,li1,48.0700,38.0800,0.000018
_286_,VGND,li1,20.2400,38.0800,0.000012
_285_,VGND,li1,13.5700,32.6400,0.000010
_284_,VGND,li1,11.5000,65.2800,0.000011
_283_,VGND,li1,26.6800,70.7200,0.000012
_282_,VGND,li1,18.4000,70.7200,0.000012
_281_,VGND,li1,12.4200,59.8400,0.000006
_280_,VGND,li1,31.2800,70.7200,0.000019
_279_,VGND,li1,23.4600,70.7200,0.000012
_278_,VGND,li1,11.5000,48.9600,0.000011
_277_,VGND,li1,12.4200,43.5200,0.000013
_276_,VGND,li1,38.6400,54.4000,0.000012
_275_,VGND,li1,46.0000,65.2800,0.000029
_274_,VGND,li1,51.7500,70.7200,0.000039
_273_,VGND,li1,43.9300,70.7200,0.000034
_272_,VGND,li1,23.6900,16.3200,0.000027
_271_,VGND,li1,22.7700,27.2000,0.000024
_270_,VGND,li1,15.8700,10.8800,0.000002
_269_,VGND,li1,19.0900,16.3200,0.000029
_268_,VGND,li1,29.6700,10.8800,0.000002
_267_,VGND,li1,43.4700,27.2000,0.000035
_266_,VGND,li1,39.3300,43.5200,0.000020
_265_,VGND,li1,47.6100,38.0800,0.000018
_264_,VGND,li1,30.5900,43.5200,0.000014
_263_,VGND,li1,37.0300,27.2000,0.000030
_262_,VGND,li1,35.6500,21.7600,0.000031
_261_,VGND,li1,43.4700,32.6400,0.000012
_260_,VGND,li1,39.7900,21.7600,0.000032
_259_,VGND,li1,48.9900,38.0800,0.000018
_258_,VGND,li1,20.9300,38.0800,0.000011
_257_,VGND,li1,14.0300,32.6400,0.000010
_256_,VGND,li1,24.6100,10.8800,0.000002
_255_,VGND,li1,45.7700,16.3200,0.000045
_254_,VGND,li1,47.1500,27.2000,0.000036
_253_,VGND,li1,69.6900,43.5200,0.000028
_252_,VGND,li1,68.3100,32.6400,0.000015
_251_,VGND,li1,54.9700,16.3200,0.000050
_250_,VGND,li1,67.8500,10.8800,0.000007
_249_,VGND,li1,68.7700,48.9600,0.000030
_248_,VGND,li1,67.8500,59.8400,0.000013
_247_,VGND,li1,68.3100,54.4000,0.000018
_246_,VGND,li1,59.5700,76.1600,0.000014
_245_,VGND,li1,60.4900,38.0800,0.000020
_244_,VGND,li1,70.6100,27.2000,0.000043
_243_,VGND,li1,59.5700,16.3200,0.000052
_242_,VGND,li1,67.8500,16.3200,0.000054
_241_,VGND,li1,67.8500,65.2800,0.000031
_240_,VGND,li1,59.5700,70.7200,0.000042
_239_,VGND,li1,67.8500,76.1600,0.000016
_238_,VGND,li1,66.0100,43.5200,0.000028
_237_,VGND,li1,13.3400,65.2800,0.000011
_236_,VGND,li1,17.2500,59.8400,0.000006
_235_,VGND,li1,16.5600,65.2800,0.000011
_234_,VGND,li1,36.5700,70.7200,0.000025
_233_,VGND,li1,30.1300,65.2800,0.000016
_232_,VGND,li1,27.6000,65.2800,0.000014
_231_,VGND,li1,23.6900,65.2800,0.000010
_230_,VGND,li1,22.3100,65.2800,0.000010
_229_,VGND,li1,20.7000,65.2800,0.000010
_228_,VGND,li1,16.7900,65.2800,0.000011
_227_,VGND,li1,14.9500,59.8400,0.000006
_226_,VGND,li1,20.0100,59.8400,0.000005
_225_,VGND,li1,25.9900,59.8400,0.000004
_224_,VGND,li1,33.3500,70.7200,0.000022
_223_,VGND,li1,33.1200,65.2800,0.000019
_222_,VGND,li1,32.8900,59.8400,0.000006
_221_,VGND,li1,26.6800,65.2800,0.000012
_220_,VGND,li1,28.5200,59.8400,0.000005
_219_,VGND,li1,32.8900,59.8400,0.000006
_218_,VGND,li1,28.7500,59.8400,0.000005
_217_,VGND,li1,13.8000,54.4000,0.000005
_216_,VGND,li1,19.5500,54.4000,0.000005
_215_,VGND,li1,16.5600,48.9600,0.000011
_214_,VGND,li1,23.9200,54.4000,0.000005
_213_,VGND,li1,17.0200,43.5200,0.000012
_212_,VGND,li1,20.7000,43.5200,0.000011
_211_,VGND,li1,17.2500,43.5200,0.000012
_210_,VGND,li1,28.7500,32.6400,0.000010
_209_,VGND,li1,20.0100,32.6400,0.000009
_208_,VGND,li1,38.6400,54.4000,0.000012
_207_,VGND,li1,32.4300,54.4000,0.000008
_206_,VGND,li1,37.7200,59.8400,0.000007
_205_,VGND,li1,40.4800,65.2800,0.000025
_204_,VGND,li1,45.3100,59.8400,0.000008
_203_,VGND,li1,41.4000,65.2800,0.000027
_202_,VGND,li1,46.6900,65.2800,0.000029
_201_,VGND,li1,47.6100,48.9600,0.000026
_200_,VGND,li1,43.0100,54.4000,0.000013
_199_,VGND,li1,43.0100,48.9600,0.000024
_198_,VGND,li1,46.2300,43.5200,0.000023
_197_,VGND,li1,45.7700,48.9600,0.000026
_196_,VGND,li1,45.7700,38.0800,0.000017
_195_,VGND,li1,18.6300,43.5200,0.000012
_194_,VGND,li1,36.1100,38.0800,0.000015
_193_,VGND,li1,25.0700,27.2000,0.000021
_192_,VGND,li1,26.6800,27.2000,0.000023
_191_,VGND,li1,8.9700,21.7600,0.000037
_190_,VGND,li1,25.7600,21.7600,0.000026
_189_,VGND,li1,17.2500,27.2000,0.000031
_188_,VGND,li1,14.4900,10.8800,0.000002
_187_,VGND,li1,40.7100,16.3200,0.000042
_186_,VGND,li1,11.2700,38.0800,0.000014
_185_,VGND,li1,22.0800,32.6400,0.000008
_184_,VGND,li1,19.5500,32.6400,0.000009
_183_,VGND,li1,33.5800,48.9600,0.000017
_182_,VGND,li1,41.4000,43.5200,0.000021
_181_,VGND,li1,33.5800,43.5200,0.000017
_180_,VGND,li1,27.6000,48.9600,0.000012
_179_,VGND,li1,41.1700,59.8400,0.000007
_178_,VGND,li1,43.0100,59.8400,0.000008
_177_,VGND,li1,33.5800,32.6400,0.000011
_176_,VGND,li1,25.9900,32.6400,0.000009
_175_,VGND,li1,20.4700,21.7600,0.000032
_174_,VGND,li1,24.6100,27.2000,0.000021
_173_,VGND,li1,43.9300,27.2000,0.000035
_172_,VGND,li1,41.8600,32.6400,0.000012
_171_,VGND,li1,44.8500,32.6400,0.000012
_170_,VGND,li1,48.0700,32.6400,0.000012
_169_,VGND,li1,40.9400,27.2000,0.000032
_168_,VGND,li1,51.0600,54.4000,0.000015
_167_,VGND,li1,54.5100,48.9600,0.000028
_166_,VGND,li1,59.1100,48.9600,0.000029
_165_,VGND,li1,55.2000,48.9600,0.000028
_164_,VGND,li1,61.8700,48.9600,0.000029
_163_,VGND,li1,64.1700,32.6400,0.000014
_162_,VGND,li1,59.5700,21.7600,0.000036
_161_,VGND,li1,65.5500,43.5200,0.000028
_160_,VGND,li1,66.0100,21.7600,0.000037
_159_,VGND,li1,52.2100,48.9600,0.000027
_158_,VGND,li1,60.0300,54.4000,0.000017
_157_,VGND,li1,60.4900,59.8400,0.000012
_156_,VGND,li1,58.6500,65.2800,0.000030
_155_,VGND,li1,61.1800,48.9600,0.000029
_154_,VGND,li1,61.4100,65.2800,0.000031
_153_,VGND,li1,20.0100,65.2800,0.000011
_152_,VGND,li1,54.0500,65.2800,0.000030
_151_,VGND,li1,57.2700,65.2800,0.000030
_150_,VGND,li1,53.1300,59.8400,0.000010
_149_,VGND,li1,39.5600,70.7200,0.000028
_148_,VGND,li1,53.5900,65.2800,0.000030
_147_,VGND,li1,42.0900,70.7200,0.000032
_146_,VGND,li1,57.9600,48.9600,0.000028
_145_,VGND,li1,37.9500,65.2800,0.000023
_144_,VGND,li1,51.2900,65.2800,0.000029
_143_,VGND,li1,36.1100,48.9600,0.000019
_142_,VGND,li1,19.5500,27.2000,0.000028
_141_,VGND,li1,22.3100,32.6400,0.000008
_140_,VGND,li1,48.9900,54.4000,0.000014
_139_,VGND,li1,16.7900,38.0800,0.000013
_138_,VGND,li1,43.4700,16.3200,0.000044
_137_,VGND,li1,23.2300,48.9600,0.000010
_136_,VGND,li1,48.9900,21.7600,0.000035
_135_,VGND,li1,26.9100,27.2000,0.000023
